0,1,2,3,4
0.47706691158051034,1.513565558174682,1.0171210932672201,0.42558738749831565,-0.11350576096207093
0.3035702717881544,-0.33798634993799326,1.4156137755312415,0.954947047959595,0.567319882164634
-0.49335586443146084,1.3760715644116182,0.7980806872246363,0.5836840042703147,-0.2965033304312096
0.003592002967301916,0.3058153528749927,0.5388506097616604,0.29692537719834267,0.4780841199022916
0.2915667659076011,0.09678001514565378,0.32823333804878785,0.5206934935113164,0.6695544476437029
0.4477833338416528,-0.260560469062327,0.8975374849831643,0.69210877245592,-0.17809554824696838
1.0728904445581953,0.20522651397514913,0.4188407482044275,0.9691410816763659,1.5838564105391555
1.3349996008494225,0.22992452462964863,0.38914339929269054,0.8778458113877012,0.8507419609993059
-0.16743880332925254,0.700992348110802,0.35191586717009476,0.38169855615184767,-0.09619757219971564
0.05075263102595173,0.23088902575604361,0.7353306979165996,0.9974173949720881,0.2070828896514596
1.4581692914359463,0.36110238589664706,0.4284842097576427,0.8781630407586631,0.7131196134928773
0.9120658105948889,-0.5317401279600436,0.16924685056530867,-0.34611356124091797,0.5262320954122759
0.4986567635185365,-0.010614904124310709,0.6745774339509213,0.038989270126903786,0.2621307805054292
0.82923877930862,-0.1547935889259005,0.953410935409393,-0.08452664183196143,0.749025086921814
0.7401356613102901,-0.11185701519163987,-0.16057267448055224,0.45609806067817954,1.296274883722534
0.7395862336325059,0.56135269428817,0.13823862495435696,0.32476731363702366,0.049578179665162814
1.0473534358886212,0.8505504398417495,0.1717476805694909,-0.10918712190738039,0.228466812570169
-0.36539302739392854,0.27504885967849835,1.0476197515885706,1.3807030566267118,0.39750411329503577
0.29256133485503166,0.8066198335860558,1.6844492911534688,0.8971496709998693,0.732591902510331
0.20713346418426298,0.04079893330472223,0.4885801091187166,-0.20148609684119584,-0.31878468588599784
-0.16254267958602375,0.3119460101794619,0.8204984715980962,0.7730626182495379,0.9051746815311078
0.6932754708158828,0.43359341532991524,0.49716587814456953,0.6857353886725197,0.2386529229341906
